time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,class,label
30389,-2e-05,-2e-05,-2e-05,-5e-05,-8e-05,-0.00056,-0.00028,-0.001,6,11
14913,-1e-05,-1e-05,-2e-05,3e-05,3e-05,-2e-05,-1e-05,-2e-05,0,29
49111,2e-05,3e-05,4e-05,0.00012,-0.00026,2e-05,3e-05,1e-05,0,19
26245,0.0,-1e-05,1e-05,-2e-05,0.0,1e-05,1e-05,-2e-05,0,1
25016,0.00015,4e-05,-2e-05,8e-05,0.00046,0.0002,2e-05,3e-05,5,18
40486,1e-05,-3e-05,-6e-05,-6e-05,-1e-05,-1e-05,0.0,1e-05,0,22
28060,7e-05,0.0,1e-05,-0.00017,-0.00041,-0.00039,-0.00057,-0.00017,0,21
53931,4e-05,4e-05,2e-05,-0.00017,-0.00032,0.00016,-0.00011,-0.00036,6,33
8887,2e-05,1e-05,3e-05,9e-05,4e-05,3e-05,-8e-05,-8e-05,0,25
40461,1e-05,-0.00015,-2e-05,1e-05,7e-05,2e-05,9e-05,0.00031,3,24
51460,1e-05,-6e-05,-9e-05,0.0,-7e-05,-5e-05,-2e-05,-2e-05,0,16
2352,-1e-05,0.0,-3e-05,-2e-05,-2e-05,-2e-05,0.0,-2e-05,0,16
33948,-6e-05,-0.00011,-0.00011,-0.00012,-5e-05,-3e-05,0.0,0.0,1,10
38975,-3e-05,-2e-05,-3e-05,-0.00011,-0.00019,-1e-05,-7e-05,-0.00012,0,10
26981,0.0,0.0,-2e-05,-0.00025,-0.00021,-2e-05,-2e-05,0.0,0,29
5460,-0.00018,0.0,-0.00025,-0.00077,-0.00018,-0.00074,-0.00054,0.00011,2,27
22031,2e-05,0.0,-3e-05,-8e-05,-3e-05,6e-05,-6e-05,6e-05,0,16
27709,-3e-05,3e-05,0.0,0.0,-0.0001,2e-05,-4e-05,-0.0002,0,24
22090,-7e-05,-0.00011,5e-05,4e-05,-0.00027,0.00033,9e-05,0.00035,0,6
34982,-8e-05,-1e-05,4e-05,0.00015,4e-05,0.00012,0.00011,4e-05,2,24
54381,-0.00016,-0.00011,-8e-05,-7e-05,0.00015,-4e-05,-3e-05,-6e-05,5,32
1505,-1e-05,2e-05,3e-05,4e-05,0.0,-2e-05,-1e-05,-3e-05,1,3
15790,0.0,0.0,3e-05,1e-05,0.0,-1e-05,0.0,-1e-05,0,10
2279,-4e-05,-4e-05,-0.0001,-1e-05,5e-05,3e-05,0.0,-2e-05,1,30
33060,5e-05,9e-05,0.00014,0.00016,0.00013,9e-05,2e-05,0.00016,6,17
68127,-3e-05,-4e-05,0.0,-3e-05,-8e-05,-6e-05,-5e-05,-3e-05,0,30
2274,-2e-05,-5e-05,-0.00023,-0.00017,-3e-05,-4e-05,0.0,-2e-05,1,30
59117,1e-05,0.0,2e-05,2e-05,-1e-05,-1e-05,-1e-05,-2e-05,0,34
8062,-2e-05,4e-05,-1e-05,-2e-05,3e-05,1e-05,-5e-05,-1e-05,0,12
48087,5e-05,-8e-05,-8e-05,-7e-05,1e-05,2e-05,-1e-05,3e-05,4,4
20799,0.0001,8e-05,8e-05,0.0003,0.00092,0.00014,1e-05,-2e-05,5,27
32771,-0.00013,-2e-05,2e-05,-9e-05,-3e-05,-0.00022,-5e-05,-0.0001,0,16
13732,-3e-05,-8e-05,-8e-05,-5e-05,-1e-05,0.00043,7e-05,0.00017,4,28
37829,-0.0001,0.0,-2e-05,-4e-05,5e-05,-2e-05,-2e-05,-4e-05,1,7
914,-2e-05,-2e-05,0.0,2e-05,1e-05,-5e-05,-2e-05,-1e-05,0,33
5290,-9e-05,-7e-05,-6e-05,-0.00021,-7e-05,1e-05,-0.00018,-0.00011,2,5
40420,1e-05,-4e-05,0.00011,-4e-05,9e-05,-2e-05,-3e-05,0.0,0,7
54054,0.0,-2e-05,1e-05,-0.00021,1e-05,-1e-05,-1e-05,1e-05,0,11
748,-1e-05,-1e-05,-6e-05,1e-05,0.00011,0.0005,4e-05,1e-05,0,27
45469,1e-05,-1e-05,-3e-05,-2e-05,-1e-05,-1e-05,-1e-05,-1e-05,0,6
34613,-7e-05,-4e-05,8e-05,0.00054,-5e-05,-0.00021,1e-05,5e-05,0,34
38289,-1e-05,3e-05,0.00019,6e-05,0.0,-1e-05,0.0,2e-05,0,3
21644,-1e-05,-2e-05,-3e-05,-6e-05,-7e-05,-0.00013,-2e-05,-8e-05,0,28
53155,1e-05,0.0,1e-05,-0.0001,-8e-05,-4e-05,-3e-05,-2e-05,0,8
35353,0.0,0.0,3e-05,-3e-05,-1e-05,-1e-05,-1e-05,0.0,0,10
47208,0.0,-1e-05,-2e-05,-0.0001,-0.00017,-0.00014,-7e-05,-3e-05,5,26
2574,-1e-05,-1e-05,-1e-05,-0.0001,-0.00038,1e-05,0.0,1e-05,1,13
13160,0.00016,-0.00014,-6e-05,-7e-05,0.00022,0.00076,0.0002,-1e-05,3,20
28974,1e-05,3e-05,4e-05,3e-05,-0.00012,-3e-05,-1e-05,-1e-05,0,21
22112,-4e-05,-3e-05,-1e-05,-3e-05,-4e-05,-2e-05,0.0,0.0,0,36
1510,0.0,0.0,-2e-05,-2e-05,1e-05,1e-05,0.0,0.0,0,36
44226,-3e-05,-2e-05,-2e-05,1e-05,0.0,-3e-05,1e-05,-3e-05,0,20
49841,-2e-05,-4e-05,-4e-05,-0.0001,-5e-05,-6e-05,-2e-05,0.0,0,33
10744,0.00028,0.00011,0.00013,-8e-05,3e-05,2e-05,0.00023,0.00033,3,33
23012,-2e-05,-5e-05,-6e-05,-1e-05,2e-05,-1e-05,-2e-05,-1e-05,0,26
6830,0.00022,-4e-05,-0.00013,-7e-05,-3e-05,-0.00016,0.00027,4e-05,0,32
9715,-0.00017,-2e-05,-9e-05,1e-05,0.00016,-0.0001,-9e-05,-0.00039,3,19
55828,-1e-05,-1e-05,-8e-05,-4e-05,-2e-05,-1e-05,-1e-05,-2e-05,0,1
17731,0.0,4e-05,0.00013,-0.00027,-0.0002,-0.00021,-9e-05,-2e-05,0,16
20004,-1e-05,4e-05,2e-05,-2e-05,1e-05,-6e-05,0.0,-1e-05,0,19
29569,1e-05,0.00032,0.0,-1e-05,0.0012,-0.00017,-4e-05,-2e-05,1,27
32508,-2e-05,1e-05,2e-05,5e-05,8e-05,0.00013,4e-05,0.0,0,29
50788,0.00014,0.00046,3e-05,1e-05,0.00025,9e-05,7e-05,7e-05,0,25
2626,-1e-05,0.0,-1e-05,-2e-05,-2e-05,0.0,0.0,0.0,1,34
50158,-3e-05,-2e-05,0.0,0.00041,9e-05,0.00012,-2e-05,-4e-05,5,24
4375,2e-05,-2e-05,-2e-05,0.00011,-0.00012,-0.00011,-0.00018,-5e-05,0,19
16449,0.00017,0.00029,0.0002,0.0009,0.00077,8e-05,1e-05,-3e-05,4,8
49845,-3e-05,-0.0001,-0.00016,-0.00064,-0.00078,-0.00028,-6e-05,-5e-05,0,34
19372,-1e-05,-8e-05,-0.00019,0.00045,0.00022,-4e-05,-4e-05,-1e-05,0,7
7866,6e-05,0.0,-2e-05,0.00015,-4e-05,-1e-05,0.0001,3e-05,0,7
42279,-1e-05,0.0,2e-05,-3e-05,-0.00013,0.0,-1e-05,0.0,0,11
2928,-1e-05,-2e-05,-2e-05,-3e-05,-2e-05,-2e-05,-1e-05,-9e-05,1,27
27685,-2e-05,-2e-05,-1e-05,3e-05,0.00028,0.00019,-6e-05,9e-05,0,18
43360,1e-05,-0.0001,-2e-05,-2e-05,-1e-05,-4e-05,-1e-05,-0.00016,3,23
13270,-8e-05,5e-05,1e-05,-2e-05,2e-05,3e-05,-0.00018,-3e-05,3,9
65588,-1e-05,0.0,2e-05,1e-05,-0.00026,-1e-05,-2e-05,-1e-05,0,11
39890,0.0,-2e-05,0.0,3e-05,-0.00012,-2e-05,-2e-05,-1e-05,1,11
41407,-7e-05,-9e-05,-0.00012,0.00034,0.00073,-5e-05,-0.00011,-0.0001,0,34
33623,0.00018,3e-05,1e-05,6e-05,0.00023,0.00079,0.00069,0.0002,2,4
27471,2e-05,0.0,-1e-05,0.0,-0.00013,-0.00025,-5e-05,0.00026,6,32
21898,5e-05,2e-05,-1e-05,0.00016,-0.00013,6e-05,3e-05,3e-05,5,27
14662,-0.00012,2e-05,-2e-05,0.00031,0.00063,0.00033,3e-05,-5e-05,0,4
12550,-0.00037,-0.00068,-0.00011,-3e-05,-7e-05,0.00017,0.00021,4e-05,0,32
10115,0.00016,0.00111,-5e-05,5e-05,8e-05,0.00014,0.0001,0.0001,3,15
8676,0.0,1e-05,0.0,1e-05,-1e-05,-1e-05,-2e-05,-1e-05,0,8
8096,0.0,0.0,-2e-05,-7e-05,8e-05,2e-05,-3e-05,0.0,0,10
19336,-0.00014,-7e-05,-8e-05,0.00027,7e-05,-5e-05,-1e-05,2e-05,5,19
11020,-3e-05,0.0,3e-05,3e-05,-2e-05,-1e-05,1e-05,0.0,0,22
63716,0.00015,0.00012,-0.00046,-0.00079,0.00052,-0.00011,-3e-05,5e-05,5,13
32959,-1e-05,-2e-05,1e-05,4e-05,-1e-05,0.0,-2e-05,-2e-05,0,26
28720,-0.00013,-0.00023,-0.00064,0.0002,-0.00125,-0.00048,5e-05,-5e-05,0,13
43240,-0.00027,0.00012,0.00016,-4e-05,1e-05,0.00018,-4e-05,-0.00019,0,4
8670,-0.00015,-3e-05,1e-05,1e-05,-8e-05,-3e-05,-1e-05,-3e-05,0,7
11668,-1e-05,-0.00015,-3e-05,-3e-05,-4e-05,-2e-05,-2e-05,3e-05,0,15
10721,-3e-05,-6e-05,-3e-05,-3e-05,-8e-05,-2e-05,0.0,-6e-05,0,31
36831,-1e-05,-3e-05,0.0,4e-05,0.00019,2e-05,-1e-05,-3e-05,0,11
52247,-2e-05,1e-05,6e-05,0.00057,0.0,0.0,-5e-05,-3e-05,0,18
1335,-2e-05,0.0,0.0,0.0,-1e-05,-4e-05,-3e-05,-3e-05,1,36
25945,-2e-05,-4e-05,-0.00021,-8e-05,-1e-05,5e-05,1e-05,-2e-05,0,5
44231,5e-05,2e-05,0.0,1e-05,-2e-05,-5e-05,-2e-05,7e-05,3,24
63746,2e-05,-3e-05,-2e-05,4e-05,-2e-05,-1e-05,-0.00018,-2e-05,6,32
48052,1e-05,2e-05,-0.00011,7e-05,-5e-05,6e-05,0.0,-2e-05,0,3
46373,2e-05,-1e-05,0.0,-0.00012,-0.00021,-7e-05,-5e-05,0.0,5,27
11993,-5e-05,1e-05,1e-05,1e-05,-2e-05,0.0,0.0,-0.00034,0,24
9486,2e-05,0.0,4e-05,6e-05,9e-05,9e-05,6e-05,3e-05,3,28
24676,-3e-05,-5e-05,-0.00015,-2e-05,0.00046,9e-05,1e-05,0.0,0,5
27810,0.0,-1e-05,-3e-05,-5e-05,2e-05,0.0,-2e-05,-3e-05,0,26
7003,-0.00065,-9e-05,-0.00017,0.00047,-0.00025,0.00011,0.00031,-0.00114,2,21
53223,-1e-05,4e-05,3e-05,0.0,0.00011,-1e-05,-8e-05,-7e-05,0,6
4950,0.00013,-5e-05,-3e-05,-0.00025,-0.00011,-0.00037,-0.00059,6e-05,0,10
2060,-2e-05,0.0,-1e-05,-1e-05,1e-05,-1e-05,-2e-05,-1e-05,1,9
22789,1e-05,-1e-05,-8e-05,-0.00015,-1e-05,-3e-05,-2e-05,-3e-05,0,36
16356,-1e-05,1e-05,0.0,-0.00014,-0.00018,0.00062,6e-05,-7e-05,4,27
38643,-0.00021,-7e-05,1e-05,0.00015,-7e-05,-0.00013,-0.00016,-4e-05,2,24
38218,0.0,4e-05,0.0,-4e-05,-7e-05,-2e-05,-1e-05,-3e-05,0,9
41642,-5e-05,-0.00017,6e-05,0.0,-6e-05,-1e-05,-2e-05,-1e-05,0,22
18298,-1e-05,-1e-05,-7e-05,-0.00033,-2e-05,5e-05,-3e-05,-4e-05,5,14
50587,7e-05,-0.00034,-2e-05,-0.00039,5e-05,1e-05,5e-05,5e-05,0,25
48278,0.00021,-0.00011,-0.00013,-9e-05,-2e-05,-0.00019,1e-05,1e-05,5,14
33502,-3e-05,-1e-05,-3e-05,3e-05,0.00011,0.00018,1e-05,-0.00011,0,21
47447,-9e-05,-0.00025,0.0,-5e-05,-8e-05,-0.00012,0.0,-2e-05,0,34
1332,1e-05,-1e-05,-8e-05,-2e-05,-4e-05,-4e-05,-3e-05,1e-05,1,28
43651,-6e-05,-9e-05,-0.00014,-0.00029,0.00023,-7e-05,-0.0001,-7e-05,0,24
8706,4e-05,-2e-05,-4e-05,-5e-05,-2e-05,-0.00017,-0.00022,0.00013,0,14
16434,2e-05,0.0,1e-05,-2e-05,0.00016,-2e-05,-1e-05,-1e-05,0,11
42475,0.00081,0.00018,0.00012,0.00012,1e-05,0.00013,-2e-05,0.00053,3,32
30843,-3e-05,-4e-05,-0.0001,-9e-05,-3e-05,-1e-05,-2e-05,0.0,0,5
34091,-0.00083,0.00017,0.00011,0.00013,-9e-05,0.00018,0.00034,-0.0003,3,31
21410,0.0,-9e-05,-0.00013,-0.00042,-0.00032,-7e-05,-4e-05,-1e-05,0,29
7098,0.00014,-0.00014,-0.00043,-0.00043,-0.00013,0.00014,0.00035,0.0002,2,25
11525,-0.00019,-1e-05,-2e-05,-7e-05,-9e-05,-0.0001,-9e-05,-0.00013,0,20
50823,0.0,-2e-05,-0.00022,3e-05,2e-05,7e-05,0.0,-1e-05,0,14
49265,0.0,0.0,1e-05,0.00028,0.00021,1e-05,-2e-05,-3e-05,0,18
66260,5e-05,-1e-05,-4e-05,-2e-05,5e-05,2e-05,2e-05,0.0,0,30
31689,-4e-05,-5e-05,-9e-05,-0.00036,-0.00076,0.0001,-4e-05,2e-05,6,20
6102,0.00015,6e-05,8e-05,0.00047,2e-05,0.00064,0.0008,0.00018,2,11
38193,-1e-05,-2e-05,1e-05,-0.0001,-4e-05,-1e-05,0.0,-1e-05,0,13
35335,5e-05,1e-05,2e-05,0.0,2e-05,-7e-05,-7e-05,0.0,0,36
14193,6e-05,5e-05,6e-05,0.00015,0.00127,0.00026,0.00014,9e-05,0,15
14382,0.0,-1e-05,-0.00011,1e-05,1e-05,-3e-05,1e-05,-2e-05,0,32
22627,-1e-05,5e-05,7e-05,-0.00015,-0.0004,-7e-05,-1e-05,-2e-05,5,5
33588,-4e-05,0.0,6e-05,7e-05,0.00012,0.00017,-1e-05,-3e-05,1,33
40535,6e-05,-7e-05,-0.00025,-0.00041,-3e-05,0.00052,-0.0001,-0.00014,2,20
2896,1e-05,5e-05,-1e-05,-1e-05,-1e-05,-1e-05,-2e-05,0.0,1,9
22739,0.0,1e-05,2e-05,-1e-05,0.0,-3e-05,0.0,0.0,0,26
6377,3e-05,-4e-05,0.0,0.00013,0.00012,3e-05,-5e-05,0.0,2,32
21648,2e-05,2e-05,-0.00013,0.00024,5e-05,4e-05,0.0,-2e-05,5,24
75709,-1e-05,-1e-05,-1e-05,-1e-05,-2e-05,1e-05,0.0,0.0,0,34
27215,-8e-05,-3e-05,-3e-05,0.00013,0.00018,4e-05,0.0,0.0,5,12
5342,-7e-05,-7e-05,-0.00014,-0.00013,4e-05,0.0001,2e-05,-3e-05,2,4
25042,0.00035,3e-05,-5e-05,-2e-05,-0.0002,-0.00055,7e-05,0.0005,6,26
17555,-6e-05,4e-05,2e-05,0.00021,-0.00024,-0.00019,-0.00011,-4e-05,0,16
10624,0.00013,1e-05,9e-05,0.00027,0.00062,0.00014,-6e-05,0.00024,0,16
43518,2e-05,3e-05,-1e-05,4e-05,0.0003,7e-05,0.0001,7e-05,0,29
869,-1e-05,-1e-05,-1e-05,-2e-05,-1e-05,-2e-05,0.0,0.0,0,1
4894,0.0,-4e-05,0.0001,0.0,-2e-05,-2e-05,-1e-05,-1e-05,0,34
33693,0.0,-1e-05,-3e-05,4e-05,-6e-05,2e-05,0.0,-1e-05,1,33
34631,-0.0002,-0.0002,-0.00046,-2e-05,-0.00035,-0.00037,-0.00021,0.0002,2,33
56743,-4e-05,-2e-05,-4e-05,-4e-05,-3e-05,1e-05,1e-05,-3e-05,0,20
24419,-4e-05,2e-05,0.00019,0.00044,0.00038,4e-05,-6e-05,-8e-05,0,17
34022,0.00014,3e-05,4e-05,4e-05,0.0001,-0.00074,-0.0001,9e-05,0,12
50838,0.00019,-9e-05,1e-05,-0.00051,-0.00057,6e-05,9e-05,0.00012,0,25
54299,3e-05,2e-05,1e-05,6e-05,0.00018,-0.00071,3e-05,0.00017,6,24
38316,0.0,-3e-05,-3e-05,-0.0001,-9e-05,5e-05,-0.0003,-0.00045,2,24
53895,1e-05,0.0,-0.00012,4e-05,-3e-05,0.00028,2e-05,1e-05,0,21
37458,-1e-05,0.0,8e-05,2e-05,1e-05,6e-05,-3e-05,-1e-05,0,14
12744,-0.00018,1e-05,-4e-05,5e-05,0.0002,0.00041,5e-05,-0.00103,3,11
39358,0.00013,6e-05,-5e-05,-0.00017,0.00016,-0.00019,-0.00011,-7e-05,3,21
18031,-0.00028,-0.00076,0.00048,0.00021,-0.00054,-0.00034,-0.00019,-0.00025,4,22
56680,0.0001,2e-05,1e-05,0.0005,0.00046,8e-05,-6e-05,-3e-05,5,34
32787,-2e-05,-2e-05,-3e-05,0.00034,0.00037,-9e-05,-8e-05,4e-05,0,21
20997,-1e-05,1e-05,0.0,-0.00044,0.00122,0.00025,2e-05,-9e-05,0,21
37977,-1e-05,-2e-05,-2e-05,4e-05,0.00022,1e-05,3e-05,-1e-05,0,29
14421,0.0,1e-05,-1e-05,0.0,-4e-05,-1e-05,-1e-05,-2e-05,0,5
20993,3e-05,3e-05,6e-05,0.0003,2e-05,8e-05,8e-05,6e-05,4,13
43902,-2e-05,0.0,-1e-05,-0.00017,-0.00027,-0.0001,-6e-05,-6e-05,0,4
10228,0.0,1e-05,1e-05,-7e-05,-4e-05,0.0,-2e-05,1e-05,0,10
28507,-2e-05,-3e-05,2e-05,-4e-05,-1e-05,0.0,-1e-05,0.0,0,29
39690,-1e-05,-1e-05,-6e-05,5e-05,0.00019,-0.00017,-3e-05,2e-05,0,36
57793,0.00013,0.0,0.0,1e-05,2e-05,3e-05,0.00019,0.0006,0,33
34380,-2e-05,5e-05,-6e-05,-0.0002,-0.00039,-0.00053,0.0,-2e-05,0,5
12444,-0.00039,-0.00034,-7e-05,-6e-05,-3e-05,3e-05,8e-05,0.00074,3,9
40556,1e-05,-2e-05,-6e-05,-7e-05,-7e-05,-0.0001,-0.00028,1e-05,0,24
23404,0.00011,-0.00021,-0.00069,-0.00044,0.00028,0.00012,5e-05,-5e-05,5,13
9175,1e-05,0.0,0.0,0.0,1e-05,0.0,1e-05,-1e-05,0,5
36620,-3e-05,-3e-05,3e-05,0.0002,-2e-05,-2e-05,2e-05,-1e-05,2,5
18749,-4e-05,0.0,-5e-05,-4e-05,-4e-05,-4e-05,-2e-05,-4e-05,0,34
12891,-4e-05,-1e-05,1e-05,2e-05,2e-05,1e-05,-6e-05,0.00012,3,19
10061,-0.00019,0.0006,-2e-05,-5e-05,0.00014,-0.00011,0.00034,0.00127,3,35
37229,-6e-05,4e-05,-0.00022,-3e-05,9e-05,-0.00015,0.00015,-7e-05,2,27
2318,0.0,1e-05,-1e-05,-2e-05,-2e-05,-1e-05,0.0,-3e-05,1,17
47481,-2e-05,-3e-05,-0.00012,-0.0002,-0.00078,-0.00018,-5e-05,-1e-05,5,34
35319,-0.00057,-0.00044,-0.00016,-4e-05,-0.00012,2e-05,-0.0001,-0.00042,0,27
20607,2e-05,-1e-05,1e-05,1e-05,-4e-05,2e-05,-4e-05,-0.00011,0,32
13024,-1e-05,1e-05,3e-05,1e-05,-1e-05,1e-05,-1e-05,-2e-05,0,16
47393,-1e-05,-3e-05,-6e-05,-0.0001,-4e-05,-4e-05,-1e-05,0.0,0,13
30194,-3e-05,1e-05,1e-05,-2e-05,0.0,-2e-05,0.0,0.0,0,15
39406,-0.00012,-0.00019,-0.00013,-9e-05,0.00052,-0.00015,-0.00021,0.00015,4,35
16064,7e-05,0.00025,2e-05,-1e-05,-0.00017,-0.00016,-0.00017,0.00043,0,20
16759,0.0,-2e-05,-2e-05,-1e-05,-1e-05,-3e-05,0.0,-1e-05,0,28
34542,0.00028,-0.00017,-0.00012,-0.00017,-0.00022,-0.00033,-0.00021,3e-05,0,16
43992,1e-05,0.00021,7e-05,0.00021,-0.00046,-0.0002,-0.00013,-0.0002,0,33
31976,-0.00024,-0.0001,-6e-05,-0.00013,0.00032,0.00025,0.0,0.00017,6,20
8424,-1e-05,-1e-05,-2e-05,-9e-05,-0.00015,-0.0002,-3e-05,-1e-05,0,33
16200,3e-05,5e-05,0.00011,0.00049,0.00033,-0.00042,-3e-05,2e-05,4,27
59208,6e-05,0.00015,0.00028,0.00039,-0.00128,5e-05,6e-05,4e-05,0,13
57112,-0.00017,5e-05,4e-05,-1e-05,-0.0001,-0.00013,-9e-05,-0.00022,6,26
9258,0.00043,3e-05,0.00011,0.00014,0.00017,0.00017,6e-05,0.00022,0,1
25435,-1e-05,-2e-05,-0.00012,2e-05,-2e-05,-5e-05,-5e-05,-2e-05,0,3
58997,-1e-05,1e-05,0.00013,3e-05,-2e-05,0.0,-3e-05,-3e-05,0,22
67720,4e-05,4e-05,0.00013,2e-05,0.00019,-6e-05,1e-05,0.0,0,2
63254,0.00028,0.00012,9e-05,0.00028,0.00034,0.00036,0.00011,0.00034,0,25
4205,1e-05,-1e-05,-5e-05,-0.00021,-4e-05,8e-05,0.00023,3e-05,0,16
48455,-4e-05,9e-05,-7e-05,-0.00035,4e-05,-0.00021,-2e-05,-3e-05,5,14
54694,9e-05,8e-05,9e-05,-1e-05,-4e-05,6e-05,-2e-05,9e-05,0,26
10571,-0.00026,-0.00017,-2e-05,-3e-05,0.0001,0.0001,0.00039,-0.00028,3,35
32397,-1e-05,0.0,-4e-05,-6e-05,2e-05,-3e-05,-1e-05,0.0,0,14
14365,0.0,1e-05,-1e-05,-2e-05,-0.00067,-6e-05,0.0,-2e-05,0,36
65097,0.0,-2e-05,-2e-05,-1e-05,-1e-05,-1e-05,1e-05,1e-05,0,9
65361,-2e-05,0.0,0.0,2e-05,-1e-05,-1e-05,-2e-05,-1e-05,0,1
3016,1e-05,0.0,0.0,2e-05,1e-05,-1e-05,-1e-05,1e-05,1,34
3712,-1e-05,0.0,0.0,-2e-05,-1e-05,-3e-05,-4e-05,-2e-05,0,25
27115,0.0,0.0,-3e-05,1e-05,0.0,-2e-05,0.0,-1e-05,1,6
4588,5e-05,-4e-05,-6e-05,0.0002,-0.00021,0.0002,-0.00012,0.0003,0,25
64479,-8e-05,0.0002,0.00032,6e-05,0.00042,0.0001,6e-05,-1e-05,5,13
40134,0.00011,1e-05,-3e-05,-0.00015,-0.00028,-0.00024,-0.0001,-0.00014,3,8
35171,-8e-05,-0.00025,3e-05,2e-05,-2e-05,-5e-05,-0.00011,-0.00014,0,3
45864,3e-05,7e-05,9e-05,0.0002,-0.00017,9e-05,-2e-05,2e-05,0,15
67934,6e-05,2e-05,4e-05,3e-05,-0.00011,-1e-05,-0.00012,6e-05,6,17
14536,-3e-05,3e-05,0.00033,5e-05,-5e-05,7e-05,-2e-05,0.0,4,28
10386,-1e-05,-4e-05,-2e-05,-3e-05,-3e-05,-2e-05,2e-05,0.0,0,2
15028,-0.00019,-0.00033,-0.00042,-0.00034,-0.00099,-0.00056,-0.00038,-0.00021,4,16
11972,5e-05,-0.00021,-3e-05,1e-05,0.00012,0.00018,-0.00014,0.00017,0,34
57631,-1e-05,-1e-05,3e-05,0.0003,0.00018,9e-05,7e-05,6e-05,0,17
75230,-7e-05,-5e-05,-9e-05,-1e-05,0.00015,-0.0001,0.00017,0.0001,6,13
8876,3e-05,3e-05,-2e-05,-3e-05,9e-05,-0.00013,-6e-05,-0.00036,3,14
45266,-0.00019,-1e-05,-3e-05,-6e-05,4e-05,0.00029,0.0,-0.0005,0,13
15185,0.0,1e-05,-1e-05,2e-05,-1e-05,-1e-05,0.0,-1e-05,0,10
25107,-1e-05,0.00018,-1e-05,4e-05,-0.00035,5e-05,8e-05,6e-05,5,34
39319,0.0,-2e-05,0.0,-1e-05,-2e-05,-1e-05,0.0,0.0,0,9
54107,3e-05,6e-05,3e-05,0.00032,0.00015,-1e-05,3e-05,1e-05,5,24
26190,-4e-05,1e-05,0.0,-2e-05,-0.00016,-1e-05,-1e-05,4e-05,0,19
26261,-0.00012,-0.00037,-0.00061,-0.00111,-0.00019,-0.00012,-5e-05,-6e-05,5,22
15264,0.0,-1e-05,-0.00014,-0.00055,-0.00019,1e-05,1e-05,1e-05,4,36
16955,-4e-05,0.00015,-0.00032,-0.00116,0.00047,0.00044,-7e-05,-0.00012,0,11
14217,-0.00034,-1e-05,0.0,2e-05,3e-05,-1e-05,6e-05,8e-05,0,22
33020,9e-05,5e-05,4e-05,5e-05,0.0003,-0.00024,-0.00041,-0.00037,0,25
5175,1e-05,-0.0001,-0.00046,0.00018,-0.00023,0.00086,-0.00037,-0.00018,0,8
2168,0.0,0.0,-5e-05,-6e-05,-4e-05,-3e-05,4e-05,-1e-05,1,18
24785,2e-05,1e-05,0.00015,5e-05,-5e-05,3e-05,-3e-05,-1e-05,0,18
25474,-5e-05,-3e-05,-5e-05,0.0,-1e-05,2e-05,-1e-05,-2e-05,0,28
30363,1e-05,0.0,-3e-05,3e-05,0.0,5e-05,0.0,-1e-05,1,33
2605,0.0,-2e-05,-1e-05,-1e-05,-1e-05,1e-05,-1e-05,0.0,1,8
32449,0.0,0.0,5e-05,0.0,0.0,0.0,-2e-05,-2e-05,0,19
56666,-7e-05,1e-05,-1e-05,1e-05,-3e-05,-1e-05,5e-05,6e-05,0,16
12552,-2e-05,-4e-05,-5e-05,-0.00016,1e-05,-1e-05,-2e-05,-2e-05,0,8
48824,1e-05,2e-05,8e-05,2e-05,3e-05,3e-05,-1e-05,-1e-05,0,22
41938,-2e-05,-1e-05,-4e-05,-0.00011,0.00015,-0.00018,-9e-05,-5e-05,0,3
56734,-0.00018,-7e-05,-0.00016,-6e-05,-0.00012,-8e-05,-3e-05,-1e-05,0,18
11213,0.00011,0.0006,0.00014,0.00041,0.00057,0.00049,0.00022,4e-05,3,25
32658,0.0,1e-05,2e-05,6e-05,0.0,0.0,-2e-05,0.0,0,10
17534,-4e-05,-4e-05,-2e-05,7e-05,-0.00061,-0.00033,-6e-05,-0.00015,4,10
38558,1e-05,0.0001,-2e-05,1e-05,-6e-05,-4e-05,-8e-05,0.0,0,22
37278,-4e-05,-6e-05,-0.00018,-6e-05,-3e-05,2e-05,-1e-05,-1e-05,1,17
47842,1e-05,5e-05,4e-05,-2e-05,-0.00019,-1e-05,-1e-05,1e-05,0,19
19327,6e-05,6e-05,0.00017,0.00022,7e-05,7e-05,-2e-05,1e-05,0,30
14668,0.00026,1e-05,9e-05,7e-05,-6e-05,-5e-05,0.0,3e-05,3,30
24844,-2e-05,-1e-05,-2e-05,-3e-05,-7e-05,-4e-05,7e-05,-2e-05,6,34
50467,-1e-05,-3e-05,-3e-05,-1e-05,-2e-05,-2e-05,0.0,-2e-05,0,1
52135,3e-05,0.0001,0.00012,0.00069,0.00017,3e-05,-2e-05,3e-05,5,26
3939,-0.00106,-0.00035,2e-05,0.00054,-0.00035,-0.00049,-0.00082,-0.00114,0,15
53333,3e-05,8e-05,-1e-05,-1e-05,-4e-05,-6e-05,-6e-05,-9e-05,0,23
37512,-2e-05,1e-05,6e-05,-1e-05,-1e-05,0.0,-4e-05,0.0,1,34
13163,-3e-05,-5e-05,-3e-05,0.0,-1e-05,-3e-05,-2e-05,1e-05,0,4
27532,-4e-05,-3e-05,-4e-05,0.0,-1e-05,1e-05,-3e-05,0.0,0,34
9777,-9e-05,-6e-05,-4e-05,-4e-05,-4e-05,4e-05,-3e-05,-2e-05,0,17
